59|serpent
46|serpents
44|tortue
44|escrevisse
36|cheval
28|lesard
24|vers
24|seiche
24|mouche
24|lesards
24|escrevisses
22|mouton
22|iraigne
20|tortues
20|rat
20|chevaulx
18|poisson
15|bœuf
14|grenoille
14|chiens
12|veau
12|dragon
10|serpens
10|oiseau
10|lesardes
10|chien
10|chancre
8|vache
8|rats
8|pourceau
8|mousche
8|mouches
8|loup
8|crapault
8|chancres
6|vipere
6|porceau
6|porc
6|oyseaulx
6|oiseaulx
6|lezard
6|boeuf
6|benarris
6|Rossignol
6|Oyseaulx
6|Celles deau
6|
5|celles
4|souris
4|saulterelles
4|rossignols
4|poulet
4|pigeons
4|papillons
4|papillon
4|mulots
4|moutons
4|moules
4|lezards
4|lezardes
4|lesarde
4|gris
4|garrigue
4|fourmis
4|escargots
4|de garrigue
4|chardonnerets
4|cerf volant
4|calendres
4|angroisse
4|Tortues
4|Serpens
4|Crapault
3|celles deau
2|yraignes
2|yraigne
2|vers de farine
2|verdaule
2|ver
2|venatione
2|tourterelles
2|tortue deau
2|telines
2|tarins
2|serpents deau
2|serpend
2|sernailles
2|saulterelle
2|rossignol
2|rats lirons
2|pulces
2|poulsins
2|pouls
2|poulle
2|poulain
2|porc espic
2|pincons
2|pigeon
2|perdris
2|passereaulx
2|passe solitaire
2|oisillons
2|moutton
2|moulue
2|menue gris
2|lucerta
2|linotte
2|lievre
2|laisards
2|iraignee
2|huitres
2|huitre
2|huistres
2|homme
2|grenoilles
2|fouines
2|formis
2|daigneaulx
2|cygales
2|corbeau
2|coquu
2|coquilles
2|connils
2|cochon
2|cigne
2|chevreaulx
2|chevreau
2|chevaux
2|chats
2|chat
2|ceulx dans lesquels
2|certains petits chancres se logent
2|cerf
2|celles de
2|celle de
2|canard
2|calendre
2|calandres
2|calandre
2|bœufs
2|butor
2|brebis
2|bouc
2|boeufs
2|beuf
2|benarrins
2|bellettes
2|aucupio
2|animaulx
2|animal
2|angroissee
2|angroise
2|alouetes
2|aigle
2|Yraigne
2|Viperes
2|Vers de soye
2|Tuaparc
2|Serpents
2|Oysillons
2|Mousches
2|Lesards
2|Escrevisse
2|Escargots
2|Chevaulx
2|Chauve souris
2|Chancre
2|Ceulx qui se trouvent dans la mer
2|Cerf volant
2|Celles de garrigue
2|Canards
2|Butor
2|Brebis
2|Araigne
2|Aquatilium animalium
1|ver de farine
1|ver de
1|poissons
1|farine
1|deau
1|cornu
1|commun serpent
1|commun
1|aspic cornu
1|aspic
