1 hr,,5 head,,5 head
70 lb,,1 hr,,1 hr
9 m,,70 lb,,9 m
6 ms,,9 m,,6 ms
1 oc,,4 ms,,1 oc
5 pa,,1 oc,,5 pa
2 pro,,5 pa,,2 pro
1 root,,2 pro,,1 root
10 tl,,1 root,,10 tl
6 tmp,,10 tl,,6 tmp
,,6 tmp,,
ms-xml/tc/tc_p106r_preTEI.xml,,ms-xml/tcn/tcn_p106r_preTEI.xml,,ms-xml/tl/tl_p106r_preTEI.xml
9 ab,,9 ab,,9 ab
4 add,,4 add,,4 add
2 al,,2 al,,2 al
2 comment,,1 comment,,2 comment
9 del,,9 del,,9 del
2 div,,2 div,,2 div
3 exp,,3 exp,,9 fr
2 head,,2 head,,2 head
1 la,,1 la,,1 la
36 lb,,36 lb,,39 m
39 m,,39 m,,1 mark
1 mark,,1 mark,,2 pl
2 pl,,2 pl,,1 root
1 root,,1 root,,3 tl
3 tl,,3 tl,,1 tmp
1 tmp,,1 tmp,,
1 ups,,,,
ms-xml/tc/tc_p106v_preTEI.xml,,ms-xml/tcn/tcn_p106v_preTEI.xml,,ms-xml/tl/tl_p106v_preTEI.xml
15 ab,,15 ab,,15 ab
5 add,,5 add,,7 add
5 al,,5 al,,5 al
1 bp,,1 bp,,1 bp
7 comment,,7 comment,,4 comment
12 del,,2 corr,,11 del
3 div,,12 del,,3 div
3 emph,,3 div,,3 emph
4 env,,3 emph,,4 env
5 exp,,4 env,,5 fr
3 head,,7 exp,,3 head
2 hr,,3 head,,2 hr
2 la,,2 hr,,2 la
71 lb,,2 la,,32 m
33 m,,71 lb,,3 mark
3 mark,,32 m,,3 ms
3 ms,,3 mark,,1 root
1 root,,3 ms,,15 tl
15 tl,,1 root,,3 tmp
3 tmp,,13 tl,,
,,3 tmp,,
ms-xml/tc/tc_p107r_preTEI.xml,,ms-xml/tcn/tcn_p107r_preTEI.xml,,ms-xml/tl/tl_p107r_preTEI.xml
7 ab,,7 ab,,7 ab
6 add,,6 add,,6 add
8 al,,8 al,,8 al
3 bp,,3 bp,,3 bp
7 comment,,3 comment,,3 comment
11 del,,1 corr,,1 corr
2 div,,12 del,,11 del
1 env,,2 div,,2 div
13 exp,,1 env,,1 env
1 head,,13 exp,,11 fr
2 la,,1 head,,1 head
70 lb,,2 la,,2 la
27 m,,70 lb,,1 lb
1 mark,,27 m,,27 m
6 ms,,1 mark,,1 mark
3 pro,,6 ms,,6 ms
1 root,,3 pro,,3 pro
15 tl,,1 root,,1 root
1 tmp,,13 tl,,15 tl
8 ups,,1 tmp,,1 tmp
ms-xml/tc/tc_p107v_preTEI.xml,,ms-xml/tcn/tcn_p107v_preTEI.xml,,ms-xml/tl/tl_p107v_preTEI.xml
7 ab,,7 ab,,7 ab
1 add,,1 add,,1 add
2 al,,2 al,,1 al
1 bp,,1 bp,,1 bp
8 comment,,3 comment,,6 comment
15 del,,1 corr,,14 del
1 df,,16 del,,1 df
1 div,,1 df,,1 div
1 emph,,1 div,,1 emph
12 exp,,1 emph,,1 exp
1 la,,12 exp,,10 fr
60 lb,,1 la,,1 la
22 m,,60 lb,,5 lb
1 ms,,22 m,,24 m
2 pa,,1 ms,,1 ms
2 pl,,2 pa,,1 pa
2 pro,,2 pl,,2 pl
1 root,,2 pro,,2 pro
8 tl,,1 root,,1 root
,,1 sup,,1 sup
,,7 tl,,8 tl
ms-xml/tc/tc_p108r_preTEI.xml,,ms-xml/tcn/tcn_p108r_preTEI.xml,,ms-xml/tl/tl_p108r_preTEI.xml
6 ab,,6 ab,,6 ab
1 bp,,1 bp,,1 bp
3 comment,,3 comment,,3 comment
3 de,,2 corr,,3 de
6 del,,3 de,,5 del
1 df,,7 del,,1 df
2 div,,1 df,,2 div
1 emph,,2 div,,1 emph
2 env,,1 emph,,2 env
6 exp,,2 env,,4 fr
1 head,,7 exp,,1 head
28 lb,,1 head,,27 m
27 m,,28 lb,,1 ms
1 ms,,27 m,,1 pa
1 pa,,1 ms,,3 pl
3 pl,,1 pa,,1 pro
1 pro,,3 pl,,1 root
1 root,,1 pro,,8 tl
8 tl,,1 root,,
,,8 tl,,
ms-xml/tc/tc_p108v_preTEI.xml,,ms-xml/tcn/tcn_p108v_preTEI.xml,,ms-xml/tl/tl_p108v_preTEI.xml
4 ab,,4 ab,,4 ab
4 add,,4 add,,4 add
2 bp,,2 bp,,2 bp
4 comment,,1 comment,,1 comment
8 del,,2 corr,,1 corr
1 div,,8 del,,8 del
2 emph,,1 div,,1 div
7 exp,,2 emph,,2 emph
1 hr,,8 exp,,6 fr
59 lb,,1 hr,,1 hr
27 m,,59 lb,,28 m
2 mark,,27 m,,2 mark
1 ms,,2 mark,,1 ms
2 pro,,1 ms,,2 pro
1 root,,2 pro,,1 root
2 sn,,1 root,,2 sn
32 tl,,2 sn,,30 tl
2 tmp,,29 tl,,2 tmp
,,2 tmp,,
ms-xml/tc/tc_p109r_preTEI.xml,,ms-xml/tcn/tcn_p109r_preTEI.xml,,ms-xml/tl/tl_p109r_preTEI.xml
7 ab,,7 ab,,7 ab
3 al,,3 al,,3 al
2 bp,,2 bp,,2 bp
2 del,,2 del,,1 comment
5 div,,5 div,,2 del
1 env,,1 env,,5 div
5 exp,,5 exp,,1 env
5 head,,5 head,,2 fr
34 lb,,34 lb,,5 head
30 m,,30 m,,30 m
1 mark,,1 mark,,1 mark
1 ms,,1 ms,,1 ms
1 oc,,1 oc,,1 oc
1 pa,,1 pa,,1 pa
1 pl,,1 pl,,1 pl
1 root,,1 root,,1 root
11 tl,,11 tl,,11 tl
5 ups,,,,
ms-xml/tc/tc_p109v_preTEI.xml,,ms-xml/tcn/tcn_p109v_preTEI.xml,,ms-xml/tl/tl_p109v_preTEI.xml
6 ab,,6 ab,,6 ab
6 al,,6 al,,6 al
2 bp,,3 bp,,3 bp
1 comment,,2 corr,,1 del
1 del,,1 del,,3 div
3 div,,3 div,,2 env
2 env,,2 env,,1 fr
7 exp,,8 exp,,2 head
2 head,,2 head,,1 hr
1 hr,,1 hr,,1 lb
54 lb,,54 lb,,12 m
12 m,,12 m,,1 md
1 md,,1 md,,3 ms
3 ms,,3 ms,,1 pa
1 pa,,1 pa,,1 pn
1 pn,,1 pn,,1 pro
1 pro,,1 pro,,1 root
1 root,,1 root,,7 tl
7 tl,,7 tl,,2 tmp
2 tmp,,2 tmp,,
ms-xml/tc/tc_p110r_preTEI.xml,,ms-xml/tcn/tcn_p110r_preTEI.xml,,ms-xml/tl/tl_p110r_preTEI.xml
4 ab,,4 ab,,4 ab
1 add,,1 add,,1 add
3 al,,3 al,,3 al
3 bp,,3 bp,,3 bp
2 comment,,2 comment,,1 corr
5 del,,1 corr,,5 del
3 div,,6 del,,3 div
4 env,,3 div,,4 env
6 exp,,4 env,,5 fr
3 head,,6 exp,,3 head
45 lb,,3 head,,10 m
10 m,,45 lb,,1 md
1 md,,10 m,,2 ms
2 ms,,1 md,,1 pn
1 pn,,2 ms,,1 root
1 root,,1 pn,,3 tl
4 tl,,1 root,,1 tmp
1 tmp,,3 tl,,
4 ups,,1 tmp,,
ms-xml/tc/tc_p110v_preTEI.xml,,ms-xml/tcn/tcn_p110v_preTEI.xml,,ms-xml/tl/tl_p110v_preTEI.xml
7 ab,,7 ab,,7 ab
1 add,,1 add,,1 add
2 al,,2 al,,2 al
1 bp,,1 bp,,1 bp
4 comment,,1 comment,,1 comment
3 del,,1 corr,,3 del
4 div,,3 del,,4 div
5 exp,,4 div,,3 fr
3 head,,5 exp,,3 head
1 ill,,3 head,,1 ill
52 lb,,1 ill,,31 m
31 m,,52 lb,,1 mark
1 mark,,31 m,,5 ms
5 ms,,1 mark,,4 pa
4 pa,,5 ms,,1 root
1 root,,4 pa,,4 tl
4 tl,,1 root,,
,,4 tl,,
ms-xml/tc/tc_p111r_preTEI.xml,,ms-xml/tcn/tcn_p111r_preTEI.xml,,ms-xml/tl/tl_p111r_preTEI.xml
8 ab,,8 ab,,8 ab
1 add,,1 add,,1 bp
1 bp,,1 bp,,1 comment
1 comment,,1 comment,,5 del
5 del,,1 corr,,5 div
5 div,,5 del,,1 env
1 env,,5 div,,1 figure
9 exp,,1 env,,5 fr
1 figure,,10 exp,,5 head
5 head,,1 figure,,1 ill
24 lb,,5 head,,12 m
12 m,,24 lb,,2 ms
2 ms,,12 m,,1 mu
1 mu,,2 ms,,1 root
1 root,,1 mu,,1 sn
1 sn,,1 root,,15 tl
15 tl,,1 sn,,
5 ups,,15 tl,,
ms-xml/tc/tc_p111v_preTEI.xml,,ms-xml/tcn/tcn_p111v_preTEI.xml,,ms-xml/tl/tl_p111v_preTEI.xml
8 ab,,8 ab,,8 ab
1 add,,1 add,,1 add
6 al,,6 al,,6 al
6 bp,,6 bp,,6 bp
3 comment,,2 comment,,1 comment
8 del,,1 corr,,8 del
5 div,,9 del,,5 div
5 exp,,5 div,,7 fr
5 head,,5 exp,,5 head
41 lb,,5 head,,25 m
25 m,,41 lb,,3 ms
3 ms,,25 m,,1 oc
1 oc,,3 ms,,1 pa
1 pa,,1 oc,,1 root
1 root,,1 pa,,1 sn
1 sn,,1 root,,13 tl
12 tl,,1 sn,,2 tmp
2 tmp,,13 tl,,
,,2 tmp,,
ms-xml/tc/tc_p112r_preTEI.xml,,ms-xml/tcn/tcn_p112r_preTEI.xml,,ms-xml/tl/tl_p112r_preTEI.xml
8 ab,,8 ab,,8 ab
2 add,,2 add,,2 add
2 al,,2 al,,2 al
2 bp,,2 bp,,2 bp
1 comment,,9 del,,1 comment
9 del,,4 div,,10 del
4 div,,1 env,,4 div
1 env,,1 figure,,1 env
1 figure,,4 head,,1 figure
4 head,,44 lb,,9 fr
44 lb,,26 m,,4 head
26 m,,2 mark,,25 m
2 mark,,2 ms,,2 mark
2 ms,,1 root,,2 ms
1 root,,15 tl,,1 root
15 tl,,2 tmp,,15 tl
2 tmp,,,,2 tmp
1 ups,,,,
ms-xml/tc/tc_p112v_preTEI.xml,,ms-xml/tcn/tcn_p112v_preTEI.xml,,ms-xml/tl/tl_p112v_preTEI.xml
7 ab,,7 ab,,7 ab
3 al,,3 al,,3 al
3 bp,,3 bp,,3 bp
2 comment,,2 corr,,1 comment
18 del,,18 del,,18 del
1 df,,1 df,,1 df
2 div,,2 div,,2 div
10 exp,,11 exp,,1 figure
1 figure,,1 figure,,14 fr
1 head,,1 head,,1 head
2 hr,,2 hr,,2 hr
2 ill,,2 ill,,2 ill
85 lb,,85 lb,,1 lb
21 m,,21 m,,21 m
1 ms,,1 ms,,1 ms
3 po,,3 po,,3 po
1 pro,,1 pro,,1 pro
1 root,,1 root,,1 root
21 tl,,21 tl,,20 tl
ms-xml/tc/tc_p113r_preTEI.xml,,ms-xml/tcn/tcn_p113r_preTEI.xml,,ms-xml/tl/tl_p113r_preTEI.xml
6 ab,,6 ab,,6 ab
2 al,,2 al,,2 al
1 bp,,1 bp,,1 bp
3 comment,,1 comment,,1 comment
11 del,,11 del,,11 del
1 df,,1 df,,1 df
2 div,,2 div,,2 div
5 exp,,5 exp,,4 figure
4 figure,,4 figure,,9 fr
1 head,,1 head,,1 head
81 lb,,81 lb,,29 m
29 m,,29 m,,2 ms
2 ms,,2 ms,,2 mu
2 mu,,2 mu,,1 pa
1 pa,,1 pa,,3 po
3 po,,3 po,,1 root
1 root,,1 root,,12 tl
12 tl,,12 tl,,
6 ups,,,,
ms-xml/tc/tc_p113v_preTEI.xml,,ms-xml/tcn/tcn_p113v_preTEI.xml,,ms-xml/tl/tl_p113v_preTEI.xml
6 ab,,6 ab,,6 ab
2 add,,2 add,,2 add
2 comment,,2 corr,,1 comment
19 del,,19 del,,1 corr
2 div,,2 div,,19 del
4 exp,,5 exp,,2 div
3 figure,,3 figure,,3 figure
1 head,,1 head,,15 fr
2 ill,,2 ill,,1 head
83 lb,,83 lb,,2 ill
29 m,,29 m,,29 m
2 mark,,2 mark,,2 mark
3 ms,,3 ms,,3 ms
1 mu,,1 mu,,1 mu
1 po,,1 po,,1 po
1 pro,,1 pro,,1 pro
1 root,,1 root,,1 root
15 tl,,15 tl,,15 tl
1 tmp,,1 tmp,,1 tmp
1 ups,,1 ups,,1 ups
ms-xml/tc/tc_p114r_preTEI.xml,,ms-xml/tcn/tcn_p114r_preTEI.xml,,ms-xml/tl/tl_p114r_preTEI.xml
6 ab,,6 ab,,6 ab
6 add,,6 add,,6 add
4 al,,4 al,,4 al
3 comment,,2 comment,,2 comment
16 del,,2 corr,,1 corr
1 div,,17 del,,17 del
7 exp,,1 div,,1 div
3 figure,,8 exp,,3 figure
1 head,,3 figure,,12 fr
1 la,,1 head,,1 head
81 lb,,1 la,,1 la
16 m,,81 lb,,16 m
5 mark,,16 m,,5 mark
1 ms,,5 mark,,1 ms
1 mu,,1 ms,,1 mu
1 root,,1 mu,,1 root
21 tl,,1 root,,20 tl
1 tmp,,21 tl,,1 tmp
6 ups,,1 tmp,,
ms-xml/tc/tc_p114v_preTEI.xml,,ms-xml/tcn/tcn_p114v_preTEI.xml,,ms-xml/tl/tl_p114v_preTEI.xml
5 ab,,5 ab,,5 ab
3 add,,3 add,,3 add
1 al,,1 al,,1 al
3 comment,,1 comment,,2 comment
10 del,,10 del,,10 del
1 div,,1 div,,1 div
7 exp,,7 exp,,3 figure
3 figure,,3 figure,,8 fr
80 lb,,80 lb,,17 m
17 m,,17 m,,1 mark
1 mark,,1 mark,,6 ms
6 ms,,6 ms,,1 mu
1 mu,,1 mu,,2 po
2 po,,2 po,,1 root
1 root,,1 root,,1 sn
1 sn,,1 sn,,19 tl
19 tl,,19 tl,,7 tmp
7 tmp,,7 tmp,,
ms-xml/tc/tc_p115r_preTEI.xml,,ms-xml/tcn/tcn_p115r_preTEI.xml,,ms-xml/tl/tl_p115r_preTEI.xml
7 ab,,7 ab,,7 ab
4 al,,4 al,,4 al
1 bp,,1 bp,,1 bp
1 caption,,1 caption,,1 caption
3 comment,,2 comment,,2 comment
11 del,,1 corr,,1 corr
4 div,,11 del,,7 del
9 exp,,4 div,,4 div
3 figure,,9 exp,,3 figure
3 head,,3 figure,,4 fr
1 ill,,3 head,,3 head
72 lb,,1 ill,,1 lb
17 m,,73 lb,,15 m
1 mark,,17 m,,1 mark
1 ms,,1 mark,,1 ms
1 mu,,1 ms,,1 po
1 po,,1 mu,,1 root
1 root,,1 po,,13 tl
13 tl,,1 root,,1 tmp
1 tmp,,13 tl,,
4 ups,,1 tmp,,
ms-xml/tc/tc_p115v_preTEI.xml,,ms-xml/tcn/tcn_p115v_preTEI.xml,,ms-xml/tl/tl_p115v_preTEI.xml
8 ab,,8 ab,,8 ab
4 add,,4 add,,4 add
1 bp,,1 bp,,1 bp
8 del,,1 corr,,8 del
3 div,,8 del,,3 div
1 env,,3 div,,1 env
5 exp,,1 env,,2 figure
2 figure,,5 exp,,8 fr
3 head,,2 figure,,3 head
1 hr,,3 head,,1 hr
75 lb,,1 hr,,16 m
17 m,,75 lb,,3 ms
2 ms,,17 m,,1 root
1 root,,2 ms,,22 tl
1 sn,,1 root,,1 tmp
22 tl,,1 sn,,
1 tmp,,22 tl,,
1 ups,,1 tmp,,
ms-xml/tc/tc_p116r_preTEI.xml,,ms-xml/tcn/tcn_p116r_preTEI.xml,,ms-xml/tl/tl_p116r_preTEI.xml
6 ab,,6 ab,,6 ab
1 add,,1 add,,1 add
2 al,,2 al,,2 al
4 comment,,3 comment,,2 comment
15 del,,2 corr,,3 corr
5 div,,16 del,,14 del
12 exp,,5 div,,5 div
1 figure,,12 exp,,1 figure
4 head,,1 figure,,13 fr
74 lb,,4 head,,4 head
48 m,,74 lb,,1 ill
1 mu,,48 m,,47 m
3 pa,,1 mu,,1 ms
1 root,,3 pa,,1 mu
10 tl,,1 root,,3 pa
2 ups,,10 tl,,1 root
,,,,10 tl
ms-xml/tc/tc_p116v_preTEI.xml,,ms-xml/tcn/tcn_p116v_preTEI.xml,,ms-xml/tl/tl_p116v_preTEI.xml
5 ab,,5 ab,,5 ab
1 add,,1 add,,1 add
6 al,,6 al,,5 al
1 bp,,1 bp,,1 bp
1 comment,,1 corr,,1 comment
8 del,,8 del,,8 del
3 div,,3 div,,3 div
1 env,,1 env,,1 env
12 exp,,13 exp,,5 fr
3 head,,3 head,,3 head
67 lb,,67 lb,,49 m
48 m,,48 m,,6 ms
7 ms,,7 ms,,1 oc
1 oc,,1 oc,,1 pa
1 pa,,1 pa,,1 root
1 root,,1 root,,2 sn
1 sn,,1 sn,,9 tl
8 tl,,8 tl,,2 tmp
2 tmp,,2 tmp,,
ms-xml/tc/tc_p117r_preTEI.xml,,ms-xml/tcn/tcn_p117r_preTEI.xml,,ms-xml/tl/tl_p117r_preTEI.xml
3 ab,,3 ab,,3 ab
4 add,,4 add,,2 add
3 al,,3 al,,3 al
1 bp,,1 bp,,1 bp
1 caption,,1 caption,,1 caption
12 del,,1 comment,,1 comment
1 div,,1 corr,,1 corr
8 exp,,13 del,,13 del
3 figure,,1 div,,1 div
1 head,,8 exp,,3 figure
42 lb,,3 figure,,4 fr
23 m,,1 head,,1 head
1 ms,,42 lb,,21 m
5 mu,,23 m,,1 ms
1 root,,1 ms,,5 mu
13 tl,,5 mu,,1 root
10 ups,,1 root,,13 tl
,,13 tl,,
ms-xml/tc/tc_p117v_preTEI.xml,,ms-xml/tcn/tcn_p117v_preTEI.xml,,ms-xml/tl/tl_p117v_preTEI.xml
8 ab,,8 ab,,8 ab
1 add,,1 add,,1 add
4 al,,4 al,,4 al
6 del,,2 corr,,2 corr
5 div,,6 del,,6 del
5 exp,,5 div,,5 div
5 head,,5 exp,,4 fr
52 lb,,5 head,,5 head
38 m,,52 lb,,38 m
2 pa,,38 m,,2 pa
1 root,,2 pa,,1 root
10 tl,,1 root,,10 tl
,,10 tl,,
ms-xml/tc/tc_p118r_preTEI.xml,,ms-xml/tcn/tcn_p118r_preTEI.xml,,ms-xml/tl/tl_p118r_preTEI.xml
7 ab,,7 ab,,7 ab
1 add,,1 add,,1 add
2 al,,2 al,,2 al
1 de,,1 de,,1 comment
6 del,,6 del,,1 de
1 df,,2 df,,6 del
5 div,,5 div,,2 df
7 env,,7 env,,5 div
3 exp,,3 exp,,7 env
5 head,,5 head,,5 fr
34 lb,,34 lb,,5 head
35 m,,35 m,,35 m
3 ms,,3 ms,,3 ms
3 pa,,3 pa,,3 pa
1 root,,1 root,,1 root
8 tl,,10 tl,,11 tl
ms-xml/tc/tc_p118v_preTEI.xml,,ms-xml/tcn/tcn_p118v_preTEI.xml,,ms-xml/tl/tl_p118v_preTEI.xml
10 ab,,10 ab,,10 ab
1 add,,1 add,,1 add
1 bp,,1 bp,,1 bp
1 comment,,1 comment,,1 comment
17 del,,2 corr,,1 corr
2 df,,17 del,,16 del
1 div,,2 df,,1 df
1 emph,,1 div,,1 div
5 exp,,1 emph,,1 emph
1 figure,,6 exp,,1 figure
1 head,,1 figure,,11 fr
1 hr,,1 head,,1 head
73 lb,,1 hr,,1 hr
35 m,,73 lb,,36 m
4 ms,,35 m,,4 ms
1 pa,,4 ms,,1 pa
1 root,,1 pa,,1 root
27 tl,,1 root,,27 tl
,,27 tl,,
ms-xml/tc/tc_p119r_preTEI.xml,,ms-xml/tcn/tcn_p119r_preTEI.xml,,ms-xml/tl/tl_p119r_preTEI.xml
10 ab,,10 ab,,10 ab
1 add,,1 add,,1 add
1 bp,,1 bp,,1 bp
7 del,,7 del,,2 comment
1 df,,1 df,,7 del
2 div,,2 div,,1 df
1 emph,,1 emph,,2 div
6 exp,,6 exp,,1 emph
1 head,,1 head,,4 fr
1 la,,1 la,,1 head
42 lb,,42 lb,,1 la
25 m,,25 m,,25 m
5 ms,,5 ms,,5 ms
2 oc,,3 oc,,3 oc
2 pa,,2 pa,,2 pa
1 pl,,1 pl,,1 pl
1 root,,1 root,,1 root
15 tl,,15 tl,,15 tl
6 ups,,,,
ms-xml/tc/tc_p119v_preTEI.xml,,ms-xml/tcn/tcn_p119v_preTEI.xml,,ms-xml/tl/tl_p119v_preTEI.xml
5 ab,,5 ab,,5 ab
1 add,,1 add,,2 add
1 al,,1 al,,1 al
1 bp,,1 bp,,1 bp
4 comment,,3 comment,,2 comment
2 de,,1 corr,,1 corr
5 del,,2 de,,2 de
2 div,,5 del,,3 del
6 exp,,2 div,,2 div
2 head,,6 exp,,4 fr
1 ill,,2 head,,2 head
1 la,,1 ill,,1 la
58 lb,,1 la,,38 m
39 m,,58 lb,,1 ms
1 ms,,39 m,,1 pl
1 pl,,1 ms,,1 pn
1 pn,,1 pl,,1 pro
1 pro,,1 pn,,1 root
1 root,,1 pro,,8 tl
8 tl,,1 root,,
,,7 tl,,
ms-xml/tc/tc_p120r_preTEI.xml,,ms-xml/tcn/tcn_p120r_preTEI.xml,,ms-xml/tl/tl_p120r_preTEI.xml
5 ab,,5 ab,,5 ab
2 add,,2 add,,3 add
6 al,,6 al,,6 al
1 bp,,1 bp,,1 bp
3 comment,,3 comment,,2 comment
8 del,,2 corr,,1 corr
1 df,,9 del,,7 del
3 div,,1 df,,1 df
2 env,,3 div,,3 div
7 exp,,2 env,,2 env
3 head,,7 exp,,5 fr
3 la,,3 head,,3 head
70 lb,,3 la,,3 la
41 m,,70 lb,,40 m
6 ms,,41 m,,6 ms
1 pa,,6 ms,,1 pa
1 pl,,1 pa,,1 pl
3 pro,,1 pl,,3 pro
1 root,,3 pro,,1 root
10 tl,,1 root,,10 tl
11 tmp,,10 tl,,11 tmp
9 ups,,11 tmp,,
ms-xml/tc/tc_p120v_preTEI.xml,,ms-xml/tcn/tcn_p120v_preTEI.xml,,ms-xml/tl/tl_p120v_preTEI.xml
15 ab,,15 ab,,15 ab
3 add,,3 add,,6 add
1 al,,1 al,,1 al
2 bp,,2 bp,,3 bp
7 comment,,3 comment,,3 comment
10 del,,4 corr,,4 corr
5 div,,10 del,,10 del
2 emph,,5 div,,5 div
8 env,,2 emph,,2 emph
6 exp,,8 env,,8 env
1 figure,,6 exp,,1 figure
4 head,,1 figure,,7 fr
1 hr,,4 head,,4 head
6 la,,1 hr,,1 hr
59 lb,,6 la,,6 la
38 m,,59 lb,,1 lb
2 mark,,38 m,,38 m
1 md,,2 mark,,2 mark
1 ms,,1 md,,1 md
2 pa,,1 ms,,1 ms
1 pro,,2 pa,,2 pa
1 root,,1 pro,,1 pro
6 tl,,1 root,,1 root
3 tmp,,6 tl,,6 tl
,,3 tmp,,3 tmp
ms-xml/tc/tc_p121r_preTEI.xml,,ms-xml/tcn/tcn_p121r_preTEI.xml,,ms-xml/tl/tl_p121r_preTEI.xml
5 ab,,5 ab,,5 ab
5 bp,,5 bp,,5 bp
1 comment,,1 comment,,1 comment
8 del,,3 corr,,2 corr
2 div,,9 del,,8 del
5 env,,2 div,,2 div
11 exp,,5 env,,5 env
1 head,,11 exp,,3 fr
2 la,,1 head,,1 head
68 lb,,2 la,,2 la
20 m,,68 lb,,18 m
3 ms,,19 m,,3 ms
8 pa,,3 ms,,9 pa
2 po,,8 pa,,2 po
2 pro,,2 po,,2 pro
1 root,,2 pro,,1 root
2 sn,,1 root,,2 sn
12 tl,,2 sn,,12 tl
3 tmp,,12 tl,,3 tmp
7 ups,,3 tmp,,
ms-xml/tc/tc_p121v_preTEI.xml,,ms-xml/tcn/tcn_p121v_preTEI.xml,,ms-xml/tl/tl_p121v_preTEI.xml
12 ab,,12 ab,,12 ab
5 add,,5 add,,5 add
2 bp,,2 bp,,3 bp
2 cn,,2 cn,,2 cn
8 del,,1 corr,,1 corr
2 div,,9 del,,9 del
1 emph,,2 div,,2 div
7 exp,,1 emph,,1 emph
2 head,,7 exp,,2 fr
1 la,,2 head,,2 head
64 lb,,1 la,,1 la
47 m,,64 lb,,47 m
1 mark,,47 m,,1 mark
9 ms,,1 mark,,9 ms
1 pa,,9 ms,,1 pa
1 pl,,1 pa,,1 pl
3 pro,,1 pl,,3 pro
1 root,,3 pro,,1 root
17 tl,,1 root,,16 tl
,,17 tl,,1 wp
ms-xml/tc/tc_p122r_preTEI.xml,,ms-xml/tcn/tcn_p122r_preTEI.xml,,ms-xml/tl/tl_p122r_preTEI.xml
3 ab,,3 ab,,3 ab
1 add,,1 add,,1 add
4 al,,4 al,,4 al
1 bp,,1 bp,,1 bp
1 comment,,1 comment,,1 comment
9 del,,9 del,,9 del
2 div,,2 div,,2 div
3 exp,,3 exp,,4 figure
4 figure,,4 figure,,4 fr
2 head,,2 head,,2 head
29 lb,,29 lb,,9 m
9 m,,9 m,,1 md
1 md,,1 md,,1 pa
1 pa,,1 pa,,1 root
1 root,,1 root,,11 tl
11 tl,,11 tl,,
ms-xml/tc/tc_p122v_preTEI.xml,,ms-xml/tcn/tcn_p122v_preTEI.xml,,ms-xml/tl/tl_p122v_preTEI.xml
4 ab,,4 ab,,4 ab
1 add,,1 add,,1 add
1 al,,1 al,,3 del
3 del,,3 del,,3 div
3 div,,3 div,,2 figure
3 exp,,3 exp,,3 fr
2 figure,,2 figure,,3 head
3 head,,3 head,,11 m
31 lb,,31 lb,,1 root
10 m,,10 m,,8 tl
1 root,,1 root,,
8 tl,,8 tl,,
5 ups,,,,
ms-xml/tc/tc_p123r_preTEI.xml,,ms-xml/tcn/tcn_p123r_preTEI.xml,,ms-xml/tl/tl_p123r_preTEI.xml
6 ab,,6 ab,,6 ab
3 add,,3 add,,3 add
4 bp,,4 bp,,5 bp
1 cn,,1 cn,,1 cn
1 comment,,1 comment,,1 comment
1 del,,1 del,,1 del
1 div,,1 div,,1 div
8 exp,,8 exp,,1 fr
1 head,,1 head,,1 head
1 it,,1 it,,1 it
1 la,,1 la,,1 la
67 lb,,68 lb,,13 lb
29 m,,29 m,,29 m
1 md,,1 md,,1 md
25 ms,,25 ms,,24 ms
3 oc,,4 oc,,4 oc
4 pro,,4 pro,,4 pro
1 root,,1 root,,1 root
13 tl,,12 tl,,13 tl
1 tmp,,1 tmp,,1 tmp
10 ups,,1 wp,,1 wp
1 wp,,,,
ms-xml/tc/tc_p123v_preTEI.xml,,ms-xml/tcn/tcn_p123v_preTEI.xml,,ms-xml/tl/tl_p123v_preTEI.xml
4 ab,,4 ab,,4 ab
6 add,,6 add,,6 add
1 al,,1 al,,1 al
3 bp,,3 bp,,3 bp
12 del,,12 del,,1 comment
1 div,,1 div,,12 del
1 env,,1 env,,1 div
11 exp,,11 exp,,1 env
1 la,,1 la,,2 fr
59 lb,,59 lb,,1 la
34 m,,34 m,,34 m
1 md,,1 md,,1 md
5 ms,,5 ms,,5 ms
6 oc,,5 oc,,6 oc
1 pa,,1 pa,,1 pa
2 po,,2 po,,2 po
3 pro,,3 pro,,3 pro
1 root,,1 root,,1 root
11 tl,,11 tl,,12 tl
6 tmp,,6 tmp,,6 tmp
ms-xml/tc/tc_p124r_preTEI.xml,,ms-xml/tcn/tcn_p124r_preTEI.xml,,ms-xml/tl/tl_p124r_preTEI.xml
4 ab,,4 ab,,4 ab
3 al,,3 al,,2 al
1 comment,,1 comment,,1 comment
2 del,,2 del,,2 del
1 df,,1 df,,1 df
4 div,,4 div,,4 div
2 env,,2 env,,2 env
4 exp,,4 exp,,7 fr
4 head,,4 head,,4 head
26 lb,,26 lb,,18 m
16 m,,16 m,,5 pa
5 pa,,5 pa,,1 root
1 root,,1 root,,5 tl
5 tl,,5 tl,,
5 ups,,,,
ms-xml/tc/tc_p124v_preTEI.xml,,ms-xml/tcn/tcn_p124v_preTEI.xml,,ms-xml/tl/tl_p124v_preTEI.xml
13 ab,,13 ab,,13 ab
5 add,,5 add,,5 add
2 al,,2 al,,2 al
2 cn,,2 cn,,2 cn
2 comment,,3 comment,,2 comment
10 del,,10 del,,10 del
3 div,,3 div,,3 div
9 exp,,9 exp,,2 figure
2 figure,,2 figure,,3 fr
3 head,,3 head,,3 head
1 hr,,1 hr,,1 hr
